exon_id,filename_of_origin,nmd_classification
exon:chr17:76201684-76201819:+,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Splicing not known to cause NMD
exon:chr17:76202027-76202131:+,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr17:76996182-76996352:-,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Splicing not known to cause NMD
exon:chr17:76996182-76996352:-,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Splicing not known to cause NMD
exon:chr17:77001454-77001563:-,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Splicing not known to cause NMD
exon:chr17:78178298-78178395:-,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Splicing not known to cause NMD
exon:chr17:78178298-78178395:-,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Splicing not known to cause NMD
exon:chr17:78353428-78353522:+,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Exon not found
exon:chr17:78353428-78353522:+,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Exon not found
exon:chr17:79650043-79650156:-,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr17:79977386-79977570:-,ipsc_npc_mn_regression_targets.csv,Splicing not known to cause NMD
exon:chr17:79994290-79994343:-,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Exon not found
exon:chr17:79994290-79994343:-,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Exon not found
exon:chr17:80133438-80133566:-,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Exon not found
exon:chr17:80133438-80133630:-,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Exon not found
exon:chr17:8079277-8079339:-,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Exon not found
exon:chr17:8079277-8079339:-,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Exon not found
exon:chr17:80863812-80863929:+,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Splicing not known to cause NMD
exon:chr17:8192821-8192906:+,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr18:1267498-1267549:-,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Exon not found
exon:chr18:1267498-1267549:-,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Exon not found
exon:chr18:13730626-13730754:+,ipsc_only_regression_targets.csv,Splicing not known to cause NMD
exon:chr18:13730626-13730754:+,ipsc_npc_mn_regression_targets.csv,Splicing not known to cause NMD
exon:chr18:19119881-19119970:-,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr18:19120538-19120661:-,correlated_actual_filtered_targets.csv,Inclusion causes NMD (annotated)
exon:chr18:19202658-19202743:+,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Exon not found
exon:chr18:19202658-19202743:+,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Exon not found
exon:chr18:19261722-19261917:-,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Exon not found
exon:chr18:20953676-20953749:-,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Exon not found
exon:chr18:20953676-20953749:-,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Exon not found
exon:chr18:21921511-21921622:-,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr18:28648265-28648310:-,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr18:33620770-33620828:-,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr18:33706182-33706979:-,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr18:47799704-47799841:-,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr18:5240186-5240240:+,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Exon not found
exon:chr18:5240186-5240240:+,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Exon not found
exon:chr18:52529251-52529454:+,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Exon not found
exon:chr18:52529251-52529454:+,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Exon not found
exon:chr18:66357185-66357218:-,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Exon not found
exon:chr18:66357185-66357218:-,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Exon not found
exon:chr18:691068-691106:-,UPF1_HepG2_SE.MATS.JunctionCountOnly_targets.csv,Splicing not known to cause NMD
exon:chr18:691068-691106:-,UPF1_HepG2_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Splicing not known to cause NMD
exon:chr18:691068-691304:-,UPF1_HepG2_SE.MATS.JunctionCountOnly_targets.csv,Exon not found
exon:chr18:691204-691304:-,UPF1_HepG2_SE.MATS.JunctionCountOnly_targets.csv,Exon not found
exon:chr18:691204-691304:-,UPF1_HepG2_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Exon not found
exon:chr18:694248-694334:-,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr18:75698513-75698567:-,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Exon not found
exon:chr18:75698513-75698567:-,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Exon not found
exon:chr18:75698513-75698567:-,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Exon not found
exon:chr18:75698513-75698567:-,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Exon not found
exon:chr18:9104138-9104223:+,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Exon not found
exon:chr18:9104138-9104223:+,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Exon not found
exon:chr18:9115526-9115759:+,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Exon not found
exon:chr18:9204474-9204542:+,ipsc_npc_mn_regression_targets.csv,Splicing not known to cause NMD
exon:chr18:9367486-9367628:+,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Exon not found
exon:chr18:9924900-9924992:+,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Splicing not known to cause NMD
exon:chr18:9924900-9924992:+,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Splicing not known to cause NMD
exon:chr19:1057865-1058058:+,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Exon not found
exon:chr19:1057968-1058058:+,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Splicing not known to cause NMD
exon:chr19:1057968-1058058:+,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Splicing not known to cause NMD
exon:chr19:1058145-1058228:+,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Exon not found
exon:chr19:1058145-1058228:+,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Exon not found
exon:chr19:11342861-11342965:-,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Splicing not known to cause NMD
exon:chr19:11342861-11342965:-,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Splicing not known to cause NMD
exon:chr19:12100191-12100267:+,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Exon not found
exon:chr19:12100191-12100267:+,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Exon not found
exon:chr19:12140955-12141013:-,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Splicing not known to cause NMD
exon:chr19:12140955-12141013:-,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Splicing not known to cause NMD
exon:chr19:12222061-12222187:+,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Exon not found
exon:chr19:1272426-1272522:+,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Exon not found
exon:chr19:1272426-1272522:+,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Exon not found
exon:chr19:1273493-1273714:+,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Splicing not known to cause NMD
exon:chr19:12772086-12772247:-,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Exon not found
exon:chr19:14262945-14263034:-,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Splicing not known to cause NMD
exon:chr19:14262945-14263034:-,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Splicing not known to cause NMD
exon:chr19:14507889-14508035:+,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Splicing not known to cause NMD
exon:chr19:14507889-14508035:+,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Splicing not known to cause NMD
exon:chr19:14865766-14865939:-,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Splicing not known to cause NMD
exon:chr19:15383330-15383411:-,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Exon not found
exon:chr19:15383330-15383411:-,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Exon not found
exon:chr19:16764846-16764936:-,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr19:17163635-17163776:-,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr19:17173508-17173589:-,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr19:18423471-18423512:-,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Exon not found
exon:chr19:18423471-18423512:-,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Exon not found
exon:chr19:18882252-18882356:+,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Splicing not known to cause NMD
exon:chr19:18882252-18882356:+,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Splicing not known to cause NMD
exon:chr19:19388543-19388688:-,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr19:19643441-19643549:+,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Splicing not known to cause NMD
exon:chr19:19788673-19788795:+,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr19:19788673-19788799:+,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr19:19899759-19899881:+,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Splicing not known to cause NMD
exon:chr19:19899759-19899881:+,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Splicing not known to cause NMD
exon:chr19:2097584-2097811:+,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Splicing not known to cause NMD
exon:chr19:21266784-21266875:+,ipsc_only_regression_targets.csv,Splicing not known to cause NMD
exon:chr19:21493303-21493429:-,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Splicing not known to cause NMD
exon:chr19:21493303-21493429:-,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Splicing not known to cause NMD
exon:chr19:21510762-21510943:-,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr19:23556544-23556622:-,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Exon not found
exon:chr19:23556544-23556622:-,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Exon not found
exon:chr19:23556544-23556639:-,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Splicing not known to cause NMD
exon:chr19:23556544-23556639:-,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Splicing not known to cause NMD
exon:chr19:24274703-24274817:+,correlated_actual_filtered_targets.csv,Inclusion causes NMD (annotated)
exon:chr19:24274703-24274817:+,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Inclusion causes NMD (annotated)
exon:chr19:34717313-34717369:+,ipsc_npc_mn_regression_targets.csv,Splicing not known to cause NMD
exon:chr19:35753449-35753595:+,ipsc_only_regression_targets.csv,Splicing not known to cause NMD
exon:chr19:35991280-35991321:-,ipsc_npc_mn_regression_targets.csv,Splicing not known to cause NMD
exon:chr19:36234056-36234106:-,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Splicing not known to cause NMD
exon:chr19:36234056-36234106:-,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Splicing not known to cause NMD
exon:chr19:36234056-36234246:-,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Splicing not known to cause NMD
exon:chr19:36234056-36234246:-,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Splicing not known to cause NMD
exon:chr19:36709024-36709097:+,ipsc_only_regression_targets.csv,Splicing not known to cause NMD
exon:chr19:37016057-37016275:-,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr19:37016076-37016251:-,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Exon not found
exon:chr19:37185704-37185778:+,ipsc_only_regression_targets.csv,Splicing not known to cause NMD
exon:chr19:37353819-37353913:+,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Splicing not known to cause NMD
exon:chr19:37353819-37353913:+,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Splicing not known to cause NMD
exon:chr19:39123241-39123313:+,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Exon not found
exon:chr19:39123241-39123313:+,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Exon not found
exon:chr19:39123241-39123318:+,ipsc_npc_mn_regression_targets.csv,Splicing not known to cause NMD
exon:chr19:39366971-39367114:-,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Splicing not known to cause NMD
exon:chr19:39366971-39367114:-,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Splicing not known to cause NMD
exon:chr19:39842457-39843014:+,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Splicing not known to cause NMD
exon:chr19:39924158-39924185:-,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Exon not found
exon:chr19:39924158-39924185:-,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Exon not found
exon:chr19:4055372-4055478:-,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Exon not found
exon:chr19:41328117-41328304:-,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Exon not found
exon:chr19:41328117-41328304:-,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Exon not found
exon:chr19:41939177-41939339:-,ipsc_only_regression_targets.csv,Splicing not known to cause NMD
exon:chr19:41942283-41942377:-,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Exon not found
exon:chr19:41942283-41942377:-,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Exon not found
exon:chr19:42905321-42905512:+,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Exon not found
exon:chr19:4325393-4325542:-,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr19:4328672-4328806:-,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr19:44277938-44278051:-,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Exon not found
exon:chr19:44277938-44278051:-,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Exon not found
exon:chr19:44277938-44278096:-,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Exon not found
exon:chr19:44331928-44332133:+,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Exon not found
exon:chr19:44679137-44679324:+,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Exon not found
exon:chr19:44679137-44679324:+,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Exon not found
exon:chr19:44721944-44722005:+,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr19:44989247-44989368:-,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr19:45583165-45583287:+,ipsc_only_regression_targets.csv,Splicing not known to cause NMD
exon:chr19:45668385-45668452:-,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr19:46693481-46693671:-,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Exon not found
exon:chr19:46693481-46693671:-,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Exon not found
exon:chr19:46693542-46693671:-,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Exon not found
exon:chr19:46693542-46693671:-,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Exon not found
exon:chr19:46698935-46699095:-,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Exon not found
exon:chr19:46698935-46699095:-,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Exon not found
exon:chr19:47239715-47239759:-,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Exon not found
exon:chr19:47239715-47239759:-,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Exon not found
exon:chr19:47250491-47250562:+,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Splicing not known to cause NMD
exon:chr19:47250491-47250562:+,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Splicing not known to cause NMD
exon:chr19:47944426-47944443:-,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Splicing not known to cause NMD
exon:chr19:47944426-47944443:-,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Splicing not known to cause NMD
exon:chr19:48752780-48752885:-,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Exon not found
exon:chr19:48752780-48752885:-,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Exon not found
exon:chr19:48752780-48752888:-,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Exon not found
exon:chr19:48752780-48752888:-,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Exon not found
exon:chr19:49934503-49934705:-,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Exon not found
exon:chr19:49934503-49934705:-,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Exon not found
exon:chr19:49993384-49993552:+,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Exon not found
exon:chr19:49993384-49993552:+,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Exon not found
exon:chr19:49993497-49993552:+,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Exon not found
exon:chr19:49993497-49993552:+,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Exon not found
exon:chr19:50167810-50168050:-,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Exon not found
exon:chr19:50311372-50311416:-,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Splicing not known to cause NMD
exon:chr19:50311372-50311416:-,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Splicing not known to cause NMD
exon:chr19:50414362-50414623:-,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr19:50430951-50431105:-,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr19:50898285-50898407:+,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Exon not found
exon:chr19:51739078-51739198:+,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Exon not found
exon:chr19:51739078-51739198:+,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Exon not found
exon:chr19:52588040-52588131:-,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Splicing not known to cause NMD
exon:chr19:52588040-52588131:-,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Splicing not known to cause NMD
exon:chr19:52817406-52817532:+,ipsc_only_regression_targets.csv,Splicing not known to cause NMD
exon:chr19:52817406-52817532:+,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr19:53348432-53348549:-,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Splicing not known to cause NMD
exon:chr19:53348432-53348549:-,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Splicing not known to cause NMD
exon:chr19:53879023-53879149:+,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr19:53935574-53935699:+,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Exon not found
